id_number,place,cat_place,age_category,sex,2.5km_seconds,5km_seconds,7.5km_seconds,total_seconds
14375,1126,310.0,23-34,M,687.0,1287.0,1864.0,2502
14376,171,59.0,35-44,M,537.0,1059.0,1565.0,2171
14377,30526,5743.0,23-34,M,4196.0,5193.0,6549.0,4700
14378,10977,2624.0,23-34,M,1905.0,2682.0,3460.0,3296
14379,6416,239.0,20-22,M,1653.0,2374.0,3110.0,3009
14380,13420,3120.0,23-34,M,1732.0,2521.0,3318.0,3417
14381,4205,1143.0,23-34,M,2660.0,3309.0,3970.0,2860
14382,3242,881.0,23-34,M,,1517.0,2146.0,2781
14383,396,147.0,35-44,M,590.0,1152.0,1698.0,2315
14385,1233,332.0,23-34,M,617.0,1213.0,1821.0,2520
14388,29400,6490.0,35-44,M,,5815.0,6837.0,4543
14390,29825,5658.0,23-34,M,1158.0,2252.0,3331.0,4595
14391,23356,4801.0,23-34,M,2081.0,2985.0,3990.0,4004
14392,22393,1410.0,55+,M,3910.0,4827.0,5731.0,3934
14394,5324,1748.0,35-44,M,800.0,1488.0,2155.0,2942
14395,16302,3255.0,45-54,M,1974.0,2823.0,3635.0,3561
14396,969,354.0,35-44,M,662.0,1255.0,1838.0,2468
14397,19515,3790.0,45-54,M,2859.0,3766.0,4647.0,3741
14398,20735,5037.0,35-44,M,4534.0,5436.0,6347.0,3819
14399,9652,2844.0,35-44,M,2837.0,3599.0,4324.0,3216
14400,2342,838.0,35-44,M,698.0,1341.0,1978.0,2682
14401,18686,3664.0,45-54,M,,5308.0,6178.0,3690
14402,19250,4198.0,23-34,M,,4816.0,5670.0,3724
14403,5549,1809.0,35-44,M,782.0,1459.0,2166.0,2958
14404,15506,3541.0,23-34,M,4282.0,5097.0,5905.0,3523
14405,7581,1605.0,45-54,M,737.0,1469.0,2199.0,3084
14407,12472,2620.0,45-54,M,,2728.0,3517.0,3370
14433,17938,3974.0,23-34,M,4609.0,5344.0,6187.0,3643
14434,14244,572.0,16-19,M,4026.0,4882.0,5663.0,3460
14435,6476,308.0,55+,M,3887.0,4585.0,5274.0,3013
14436,722,204.0,23-34,M,601.0,1177.0,1751.0,2418
14437,1937,396.0,45-54,M,643.0,1283.0,1906.0,2638
14438,25394,5838.0,35-44,M,4254.0,5259.0,6233.0,4158
14439,4434,933.0,45-54,M,906.0,1586.0,2245.0,2878
14440,3940,818.0,45-54,M,874.0,1554.0,2206.0,2840
14441,27136,4900.0,45-54,M,4886.0,5868.0,6733.0,4309
14442,15002,3027.0,45-54,M,3986.0,4806.0,5605.0,3497
14443,7582,367.0,55+,M,974.0,1722.0,2408.0,3084
14445,17604,3493.0,45-54,M,787.0,1505.0,2439.0,3625
14446,21951,4592.0,23-34,M,2792.0,3725.0,4636.0,3903
14447,32920,7033.0,35-44,M,4894.0,6031.0,7279.0,5158
14448,4986,1057.0,45-54,M,780.0,1490.0,2171.0,2920
14449,11255,3198.0,35-44,M,,4720.0,5462.0,3309
14450,3201,114.0,55+,M,714.0,1380.0,2033.0,2776
14451,9164,1969.0,45-54,M,1833.0,2580.0,3321.0,3187
14455,11729,2478.0,45-54,M,1749.0,2517.0,3304.0,3332
14456,4358,918.0,45-54,M,830.0,1509.0,2171.0,2871
14463,77,28.0,23-34,M,473.0,985.0,1473.0,2063
14464,3750,1019.0,23-34,M,782.0,1439.0,2108.0,2824
14465,23440,4398.0,45-54,M,2859.0,3794.0,4724.0,4010
14466,25244,5066.0,23-34,M,4724.0,5709.0,6608.0,4146
14467,15896,4143.0,35-44,M,1030.0,1878.0,2711.0,3543
14468,18655,4106.0,23-34,M,2088.0,2948.0,3804.0,3687
14470,15770,628.0,16-19,M,4446.0,5272.0,6057.0,3536
14473,7153,1509.0,45-54,M,,2613.0,3324.0,3058
14474,4837,1605.0,35-44,M,1797.0,2479.0,3154.0,2909
14475,8179,1747.0,45-54,M,841.0,1584.0,2307.0,3126
14476,30810,5772.0,23-34,M,1145.0,2298.0,3403.0,4745
14477,10930,614.0,55+,M,1863.0,2645.0,3413.0,3293
14478,764,214.0,23-34,M,654.0,1230.0,1789.0,2429
14479,6066,1269.0,45-54,M,1769.0,2473.0,3174.0,2988
14480,3196,1107.0,35-44,M,736.0,1396.0,2044.0,2775
14483,15377,3513.0,23-34,M,1830.0,2635.0,3463.0,3517
14485,2774,970.0,35-44,M,879.0,1531.0,2143.0,2731
14486,2923,1024.0,35-44,M,827.0,1478.0,2117.0,2749
14487,12141,2846.0,23-34,M,1948.0,2740.0,3516.0,3353
14489,8196,412.0,55+,M,970.0,1703.0,2420.0,3127
14490,4193,1141.0,23-34,M,923.0,1618.0,2281.0,2859
14491,18524,700.0,16-19,M,1919.0,2744.0,3603.0,3679
14493,4385,923.0,45-54,M,826.0,1508.0,2189.0,2874
14494,5094,221.0,55+,M,731.0,1408.0,2097.0,2928
14495,9647,2841.0,35-44,M,1944.0,2704.0,3452.0,3215
14496,33042,6006.0,23-34,M,3235.0,4514.0,5712.0,5199
14498,20664,3994.0,45-54,M,,5296.0,6218.0,3813
14501,1366,55.0,20-22,M,717.0,1321.0,1923.0,2545
14503,6297,292.0,55+,M,910.0,1619.0,2297.0,3001
14504,23183,4778.0,23-34,M,1127.0,2064.0,3011.0,3992
14505,7477,2323.0,35-44,M,617.0,1325.0,2141.0,3078
14506,351,128.0,35-44,M,550.0,1110.0,1656.0,2294
14507,5706,1852.0,35-44,M,873.0,1582.0,2271.0,2966
14508,529,202.0,35-44,M,572.0,1151.0,1713.0,2363
14509,1974,61.0,55+,M,684.0,1315.0,1934.0,2644
14510,22859,4310.0,45-54,M,1212.0,2164.0,3062.0,3968
14513,3573,975.0,23-34,M,855.0,1521.0,2162.0,2810
14514,3863,803.0,45-54,M,694.0,1382.0,2059.0,2834
14515,18688,1142.0,55+,M,1153.0,2045.0,2923.0,3690
14517,14183,3796.0,35-44,M,1000.0,1832.0,2662.0,3457
14518,18279,4036.0,23-34,M,1153.0,2045.0,2923.0,3664
14530,1186,59.0,16-19,M,667.0,1267.0,1849.0,2513
14531,24373,4942.0,23-34,M,4473.0,5425.0,6425.0,4081
14532,17703,3516.0,45-54,M,3802.0,4644.0,5491.0,3631
14535,28871,1816.0,55+,M,4727.0,5712.0,6707.0,4487
14536,24899,1578.0,55+,M,2873.0,3796.0,4738.0,4118
14537,7334,1548.0,45-54,M,745.0,1474.0,2186.0,3069
14538,3279,687.0,45-54,M,846.0,1522.0,2152.0,2784
14539,591,166.0,23-34,M,638.0,1205.0,1761.0,2380
14540,5794,1214.0,45-54,M,930.0,1607.0,2295.0,2972
14542,33385,6049.0,23-34,M,4946.0,6220.0,7483.0,5344
14543,18045,684.0,16-19,M,1153.0,2045.0,2923.0,3651
14544,2627,919.0,35-44,M,696.0,1346.0,1981.0,2715
14562,25586,4700.0,45-54,M,4222.0,5191.0,6160.0,4173
14563,7546,2340.0,35-44,M,1910.0,2644.0,3355.0,3082
14564,10209,2188.0,45-54,M,1859.0,2630.0,3393.0,3252
14565,10190,365.0,20-22,M,1858.0,2630.0,3392.0,3251
14566,11358,2408.0,45-54,M,1105.0,1910.0,2660.0,3314
14567,18975,1157.0,55+,M,,2357.0,3263.0,3708
14569,293,86.0,23-34,M,581.0,1129.0,1666.0,2262
14570,583,109.0,45-54,M,572.0,1144.0,1703.0,2378
14571,4709,1568.0,35-44,M,831.0,1531.0,2195.0,2901
14572,21867,4170.0,45-54,M,4209.0,5146.0,6059.0,3898
14574,20338,4972.0,35-44,M,4260.0,5201.0,6076.0,3793
14575,10065,419.0,16-19,M,,2694.0,3498.0,3244
14576,6407,1677.0,23-34,M,955.0,1671.0,2376.0,3008
14578,1146,424.0,35-44,M,601.0,1204.0,1799.0,2505
14579,23792,1509.0,55+,M,4463.0,5445.0,6367.0,4037
14580,17936,4528.0,35-44,M,4293.0,5159.0,6012.0,3643
14581,9861,2890.0,35-44,M,1886.0,2647.0,3401.0,3231
14586,6095,1604.0,23-34,M,935.0,1632.0,2319.0,2990
14600,6257,1998.0,35-44,M,954.0,1670.0,2376.0,2999
14601,31571,5483.0,45-54,M,3050.0,4193.0,5316.0,4860
14602,12617,2642.0,45-54,M,1817.0,2620.0,3399.0,3378
14603,23415,820.0,16-19,M,3896.0,4822.0,5740.0,4009
14604,4459,938.0,45-54,M,912.0,1612.0,2271.0,2880
14605,18799,3691.0,45-54,M,,4790.0,5593.0,3698
14606,32736,7004.0,35-44,M,4902.0,6037.0,7162.0,5104
14607,7692,1958.0,23-34,M,938.0,1668.0,2381.0,3092
14609,19627,3803.0,45-54,M,995.0,1903.0,2804.0,3748
14610,18808,706.0,16-19,M,,4790.0,5593.0,3698
14611,23915,4465.0,45-54,M,1163.0,2101.0,2986.0,4048
14612,9655,2845.0,35-44,M,2637.0,3408.0,4178.0,3216
14624,4502,182.0,55+,M,903.0,1600.0,2268.0,2884
14625,18623,4100.0,23-34,M,1085.0,1924.0,2795.0,3685
14626,26343,1664.0,55+,M,4183.0,5205.0,6164.0,4238
14631,10780,2294.0,45-54,M,3752.0,4525.0,5303.0,3285
14632,13031,3036.0,23-34,M,3752.0,4525.0,5302.0,3399
14634,18996,3730.0,45-54,M,4322.0,5231.0,6095.0,3710
14635,4136,1127.0,23-34,M,739.0,1419.0,2091.0,2855
14637,9438,2793.0,35-44,M,1923.0,2719.0,3414.0,3202
14638,18110,3583.0,45-54,M,1975.0,2818.0,3670.0,3655
14639,33558,3843.0,23-34,F,4223.0,5482.0,6716.0,5429
14640,11121,2649.0,23-34,M,1898.0,2668.0,3441.0,3302
14641,10705,3083.0,35-44,M,1952.0,2738.0,3508.0,3280
14643,4859,1612.0,35-44,M,854.0,1539.0,2200.0,2911
14644,1714,639.0,35-44,M,697.0,1316.0,1927.0,2604
14645,1750,651.0,35-44,M,735.0,1364.0,1971.0,2610
14666,18106,3581.0,45-54,M,1839.0,2666.0,3532.0,3655
14667,22587,794.0,16-19,M,2870.0,3933.0,4740.0,3950
14668,854,169.0,45-54,M,669.0,1250.0,1817.0,2448
14669,20767,614.0,20-22,M,3973.0,4946.0,5849.0,3821
14673,16355,3262.0,45-54,M,1753.0,2550.0,3411.0,3563
14674,13104,2722.0,45-54,M,2754.0,3562.0,4345.0,3403
14675,18199,4584.0,35-44,M,1020.0,1876.0,2744.0,3660
14676,2595,719.0,23-34,M,705.0,1353.0,1987.0,2712
14677,11272,3202.0,35-44,M,1864.0,2662.0,3454.0,3310
14678,13147,3586.0,35-44,M,2741.0,3554.0,4362.0,3405
14682,14760,2997.0,45-54,M,4007.0,4792.0,5564.0,3485
14683,4721,1571.0,35-44,M,948.0,1658.0,2324.0,2902
14685,13950,3220.0,23-34,M,3746.0,4555.0,5344.0,3445
14686,21886,4577.0,23-34,M,4046.0,4976.0,5836.0,3899
14687,3585,977.0,23-34,M,713.0,1379.0,2039.0,2811
14688,5589,252.0,55+,M,956.0,1662.0,2351.0,2960
14700,13176,2737.0,45-54,M,2773.0,3604.0,4414.0,3406
14701,4878,1618.0,35-44,M,833.0,1527.0,2205.0,2912
14702,8339,2538.0,35-44,M,823.0,1588.0,2340.0,3137
14703,4239,1149.0,23-34,M,781.0,1458.0,2124.0,2863
14724,2232,598.0,23-34,M,3493.0,4121.0,4735.0,2671
14725,2708,947.0,35-44,M,706.0,1368.0,2001.0,2724
14726,16576,4297.0,35-44,M,,5377.0,6189.0,3573
14727,30785,6708.0,35-44,M,4956.0,6011.0,7036.0,4741
14729,5176,1695.0,35-44,M,899.0,1591.0,2253.0,2933
14731,9736,2082.0,45-54,M,1946.0,2687.0,3434.0,3223
14732,16487,995.0,55+,M,3654.0,4480.0,5347.0,3569
14733,6562,2081.0,35-44,M,949.0,1665.0,2388.0,3018
14759,3472,1191.0,35-44,M,808.0,1477.0,2126.0,2800
14760,1575,417.0,23-34,M,623.0,1220.0,1842.0,2583
14761,14153,3790.0,35-44,M,987.0,1797.0,2618.0,3456
14762,9270,1993.0,45-54,M,1747.0,2497.0,3245.0,3192
14763,4339,1455.0,35-44,M,884.0,1578.0,2240.0,2870
14764,15387,3517.0,23-34,M,,5156.0,6028.0,3518
14765,2161,791.0,35-44,M,756.0,1380.0,2003.0,2663
14766,20083,595.0,20-22,M,4332.0,5277.0,6189.0,3777
14767,11560,2746.0,23-34,M,856.0,1619.0,2427.0,3324
14768,4117,1122.0,23-34,M,1731.0,2399.0,,2853
14770,10081,2948.0,35-44,M,952.0,1713.0,2464.0,3245
14772,12477,2919.0,23-34,M,1044.0,1864.0,2652.0,3370
14773,27330,5336.0,23-34,M,,2780.0,3735.0,4326
14775,11396,2708.0,23-34,M,951.0,1753.0,2535.0,3316
14801,8394,426.0,55+,M,3588.0,4316.0,5053.0,3139
14802,8379,2114.0,23-34,M,3590.0,4316.0,5052.0,3139
14803,20347,1264.0,55+,M,2770.0,3657.0,4568.0,3794
14804,8382,1795.0,45-54,M,840.0,1587.0,2323.0,3139
14805,7666,327.0,16-19,M,2627.0,3382.0,4118.0,3090
14806,21678,1355.0,55+,M,2790.0,3703.0,4632.0,3885
14809,10039,2152.0,45-54,M,925.0,1659.0,2407.0,3242
14810,14182,842.0,55+,M,936.0,1738.0,2548.0,3457
14811,5053,1339.0,23-34,M,,1654.0,2306.0,2925
14812,31528,1989.0,55+,M,4314.0,5348.0,6491.0,4853
14813,280,83.0,23-34,M,525.0,1067.0,1605.0,2251
14814,6874,1774.0,23-34,M,720.0,1426.0,2166.0,3039
14815,8863,1904.0,45-54,M,2648.0,3426.0,4181.0,3169
14816,27688,6233.0,35-44,M,3015.0,4070.0,5088.0,4356
14817,261,94.0,35-44,M,545.0,1089.0,1624.0,2240
14818,2660,934.0,35-44,M,1596.0,2238.0,2901.0,2718
14819,25942,1517.0,45-54,F,4729.0,5684.0,6612.0,4203
14840,23357,1479.0,55+,M,1443.0,2377.0,3330.0,4004
14841,13853,467.0,20-22,M,1827.0,2639.0,3457.0,3440
14842,2351,495.0,45-54,M,834.0,1459.0,2079.0,2683
14843,2865,599.0,45-54,M,685.0,1355.0,1998.0,2742
14844,14943,900.0,55+,M,1851.0,2687.0,3512.0,3493
14845,8000,2034.0,23-34,M,,2635.0,3368.0,3115
14846,25992,5153.0,23-34,M,1163.0,2173.0,3159.0,4208
14847,13217,2748.0,45-54,M,1033.0,1917.0,2724.0,3408
14848,9235,2746.0,35-44,M,874.0,1619.0,2349.0,3190
14849,33142,5658.0,45-54,M,5065.0,6378.0,7601.0,5240
14850,5244,230.0,55+,M,976.0,1673.0,2347.0,2937
14852,24493,5676.0,35-44,M,4712.0,5669.0,6571.0,4089
14853,2785,128.0,16-19,M,2541.0,3211.0,3878.0,2732
14855,15643,3564.0,23-34,M,3851.0,4699.0,5498.0,3530
14867,21621,5209.0,35-44,M,2017.0,2932.0,3868.0,3882
14868,29844,6558.0,35-44,M,,5866.0,6928.0,4596
14901,3131,655.0,45-54,M,1585.0,2255.0,2923.0,2770
14902,9265,1992.0,45-54,M,3531.0,4291.0,5080.0,3192
14903,5592,1821.0,35-44,M,883.0,1600.0,2287.0,2960
14904,25838,4736.0,45-54,M,4289.0,5299.0,6303.0,4194
14905,3872,1311.0,35-44,M,779.0,1458.0,2126.0,2835
14906,3321,1147.0,35-44,M,907.0,1554.0,2197.0,2787
14907,15226,923.0,55+,M,1909.0,2738.0,3564.0,3510
14908,4663,1554.0,35-44,M,908.0,1599.0,2270.0,2896
14909,4766,1011.0,45-54,M,908.0,1598.0,2270.0,2904
14911,17249,4429.0,35-44,M,977.0,1856.0,2719.0,3606
14912,18899,4711.0,35-44,M,3808.0,4671.0,5541.0,3704
14913,8319,2099.0,23-34,M,2738.0,3471.0,4196.0,3135
14914,16345,928.0,35-44,F,2860.0,3742.0,4601.0,3562
14915,6168,1977.0,35-44,M,727.0,1414.0,2091.0,2994
14916,18914,1154.0,55+,M,3808.0,4671.0,5540.0,3704
14917,12577,3481.0,35-44,M,2827.0,3656.0,4443.0,3376
14918,33826,2168.0,55+,M,4937.0,6372.0,7654.0,5655
14931,29853,6559.0,35-44,M,2002.0,3032.0,4054.0,4597
14933,2408,854.0,35-44,M,778.0,1403.0,2030.0,2689
15000,5282,231.0,16-19,M,1760.0,2493.0,3180.0,2940
15001,12515,2625.0,45-54,M,1805.0,2595.0,3392.0,3372
15003,8185,2067.0,23-34,M,1919.0,2684.0,3420.0,3126
15004,31940,5899.0,23-34,M,4885.0,5972.0,7127.0,4930
15005,3206,1109.0,35-44,M,717.0,1376.0,2024.0,2777
15006,25915,4747.0,45-54,M,4296.0,5287.0,6262.0,4200
15007,22822,4727.0,23-34,M,4384.0,5379.0,6341.0,3965
15008,3949,1072.0,23-34,M,715.0,1380.0,2064.0,2841
15016,7764,1974.0,23-34,M,940.0,1649.0,2379.0,3097
15017,4664,982.0,45-54,M,907.0,1602.0,2269.0,2896
15019,15301,3093.0,45-54,M,2731.0,3541.0,4373.0,3513
15020,28612,6363.0,35-44,M,4353.0,5376.0,6370.0,4455
15022,8223,2075.0,23-34,M,1919.0,2684.0,3421.0,3129
15023,17150,3405.0,45-54,M,3986.0,4837.0,5680.0,3601
15024,1159,241.0,45-54,M,678.0,1295.0,1875.0,2509
15073,16482,3720.0,23-34,M,1789.0,2609.0,3457.0,3569
15074,15277,606.0,16-19,M,,4745.0,5516.0,3512
15075,31479,6833.0,35-44,M,4394.0,5555.0,6617.0,4847
15076,8519,2578.0,35-44,M,945.0,1660.0,2380.0,3149
15104,3026,633.0,45-54,M,787.0,1440.0,2080.0,2759
15105,11022,391.0,20-22,M,,5358.0,6138.0,3299
15106,2176,577.0,23-34,M,2518.0,3162.0,3786.0,2665
15107,4373,174.0,55+,M,3663.0,4321.0,4996.0,2872
15108,8306,1778.0,45-54,M,3771.0,4515.0,5249.0,3134
15109,719,137.0,45-54,M,606.0,1193.0,1760.0,2417
15110,21328,4499.0,23-34,M,,5010.0,5943.0,3859
15132,510,192.0,35-44,M,569.0,1137.0,1696.0,2357
15133,31840,6878.0,35-44,M,4755.0,5884.0,6962.0,4910
15134,25324,1978.0,35-44,F,2933.0,3904.0,4864.0,4152
15135,21668,5218.0,35-44,M,4793.0,5654.0,6550.0,3885
15136,28275,6309.0,35-44,M,4588.0,5620.0,6582.0,4420
15137,25683,2015.0,35-44,F,4410.0,5425.0,6377.0,4181
15138,23133,4771.0,23-34,M,900.0,1798.0,2764.0,3989
15139,414,120.0,23-34,M,621.0,1175.0,1721.0,2327
15140,1498,559.0,35-44,M,699.0,1312.0,1921.0,2572
15141,7097,1827.0,23-34,M,3683.0,4396.0,5098.0,3054
15142,20127,4334.0,23-34,M,1928.0,2839.0,3771.0,3780
15147,31976,1012.0,16-19,M,4048.0,5182.0,6309.0,4936
15149,6541,1370.0,45-54,M,1671.0,2367.0,3076.0,3017
15150,21422,4508.0,23-34,M,,2280.0,3183.0,3866
15201,10473,2511.0,23-34,M,1915.0,2703.0,3462.0,3267
15203,4189,161.0,55+,M,,1405.0,2067.0,2859
15205,174,61.0,35-44,M,520.0,1044.0,1559.0,2175
15207,27637,919.0,16-19,M,4322.0,5337.0,6357.0,4352
15208,3878,805.0,45-54,M,937.0,1617.0,2273.0,2835
15209,26926,6098.0,35-44,M,4436.0,5448.0,6433.0,4288
15211,2164,793.0,35-44,M,687.0,1322.0,1941.0,2664
15266,9478,2804.0,35-44,M,1898.0,2673.0,3398.0,3205
15267,4881,1619.0,35-44,M,895.0,1594.0,2261.0,2912
15268,21636,5213.0,35-44,M,1999.0,2932.0,3868.0,3882
15269,23152,4362.0,45-54,M,,2520.0,3456.0,3990
15270,1398,281.0,45-54,M,671.0,1264.0,1854.0,2551
15271,11579,3264.0,35-44,M,2029.0,2834.0,3586.0,3325
15272,16123,4199.0,35-44,M,2037.0,2902.0,3726.0,3552
15273,27656,6230.0,35-44,M,4604.0,5607.0,6594.0,4353
15274,19013,4728.0,35-44,M,,5403.0,6247.0,3711
15275,28821,5536.0,23-34,M,4327.0,5390.0,6403.0,4481
15277,20372,3938.0,45-54,M,930.0,1835.0,2719.0,3796
15278,462,176.0,35-44,M,591.0,1147.0,1699.0,2346
15279,2713,949.0,35-44,M,692.0,1339.0,1995.0,2725
15280,3714,1258.0,35-44,M,912.0,1604.0,2253.0,2822
15281,22641,4693.0,23-34,M,3866.0,4787.0,5697.0,3953
15282,1028,381.0,35-44,M,596.0,1190.0,1782.0,2480
15301,4907,1295.0,23-34,M,3829.0,4503.0,5177.0,2914
15302,17236,667.0,16-19,M,1967.0,2834.0,3696.0,3606
15303,17257,668.0,16-19,M,1968.0,2834.0,3696.0,3607
15305,4834,1603.0,35-44,M,880.0,1566.0,2250.0,2909
15306,10122,2435.0,23-34,M,3913.0,4678.0,5424.0,3247
15310,14367,3307.0,23-34,M,2006.0,2832.0,3633.0,3467
15311,10771,2565.0,23-34,M,909.0,1672.0,2445.0,3284
15312,1170,244.0,45-54,M,,1317.0,1894.0,2510
15313,8644,2600.0,35-44,M,3619.0,4370.0,5120.0,3156
15314,18992,3729.0,45-54,M,4005.0,4873.0,5723.0,3709
15315,4368,920.0,45-54,M,,1522.0,2187.0,2872
15316,16565,3737.0,23-34,M,2744.0,3613.0,4452.0,3573
15317,4820,1272.0,23-34,M,869.0,1565.0,2248.0,2907
15318,6603,242.0,20-22,M,823.0,1544.0,2259.0,3020
15319,9584,2336.0,23-34,M,1716.0,2473.0,3237.0,3212
15320,29320,5601.0,23-34,M,4491.0,5573.0,6649.0,4534
15321,17576,673.0,16-19,M,,5068.0,5955.0,3624
15322,8807,1887.0,45-54,M,1947.0,2689.0,3415.0,3166
15323,31916,5896.0,23-34,M,4935.0,6074.0,7170.0,4923
15325,29564,6513.0,35-44,M,4072.0,5181.0,6245.0,4562
15326,5091,1674.0,35-44,M,906.0,1604.0,2261.0,2928
15327,24908,4610.0,45-54,M,1302.0,2272.0,3210.0,4119
15328,5392,1126.0,45-54,M,763.0,1483.0,2181.0,2949
15329,12622,2643.0,45-54,M,1824.0,2613.0,3402.0,3378
15400,21064,1315.0,55+,M,2089.0,3009.0,3983.0,3843
15401,8894,1912.0,45-54,M,1876.0,2612.0,3348.0,3171
15402,20401,4980.0,35-44,M,901.0,1767.0,2667.0,3797
15403,11299,403.0,20-22,M,1887.0,2674.0,3446.0,3312
15404,190,15.0,16-19,M,550.0,1086.0,1589.0,2192
15405,4349,1456.0,35-44,M,822.0,1484.0,2144.0,2870
15406,18490,4076.0,23-34,M,4294.0,5187.0,6055.0,3678
15408,19237,4195.0,23-34,M,3831.0,4733.0,5598.0,3724
15409,9048,1946.0,45-54,M,861.0,1613.0,2340.0,3180
15410,19554,1210.0,55+,M,870.0,1758.0,2665.0,3744
15411,4317,1445.0,35-44,M,822.0,1485.0,2143.0,2869
15412,22510,5371.0,35-44,M,2187.0,3162.0,4072.0,3944
15446,2064,541.0,23-34,M,,1541.0,2153.0,2653
15447,711,15.0,55+,M,631.0,1201.0,1764.0,2415
15448,28787,1808.0,55+,M,4510.0,5580.0,6582.0,4477
15449,532,153.0,23-34,M,613.0,1176.0,1732.0,2363
15450,29761,6546.0,35-44,M,4518.0,5588.0,6623.0,4587
15451,264,95.0,35-44,M,560.0,1106.0,1630.0,2242
15452,4026,1358.0,35-44,M,740.0,1420.0,2081.0,2847
15453,5996,1928.0,35-44,M,976.0,1683.0,2382.0,2983
15454,158,51.0,35-44,M,549.0,1086.0,1588.0,2162
15455,5076,1347.0,23-34,M,,4661.0,5368.0,2927
15456,14744,2992.0,45-54,M,,4809.0,5612.0,3484
15457,33251,6035.0,23-34,M,4365.0,5582.0,6770.0,5284
15458,13745,3702.0,35-44,M,1815.0,2603.0,3408.0,3435
15459,7684,1955.0,23-34,M,843.0,1563.0,2303.0,3091
15470,6099,1954.0,35-44,M,4129.0,4821.0,5504.0,2990
15472,11211,3193.0,35-44,M,1044.0,1799.0,2532.0,3307
15473,14125,3784.0,35-44,M,934.0,1777.0,2602.0,3454
15503,9311,2002.0,45-54,M,3526.0,4285.0,5058.0,3195
15504,239,41.0,45-54,M,559.0,1104.0,1630.0,2233
15505,13898,817.0,55+,M,1776.0,2580.0,3375.0,3443
15506,191,66.0,35-44,M,556.0,1087.0,1598.0,2193
15508,28123,5040.0,45-54,M,4512.0,5560.0,6532.0,4405
15509,17411,4454.0,35-44,M,,5361.0,6217.0,3616
15510,13940,3739.0,35-44,M,1776.0,2580.0,3375.0,3445
15511,1227,254.0,45-54,M,652.0,1263.0,1844.0,2520
15512,16445,3713.0,23-34,M,855.0,1692.0,2571.0,3566
15513,2987,1039.0,35-44,M,893.0,1548.0,2184.0,2755
15514,10927,2325.0,45-54,M,873.0,1649.0,2434.0,3293
15553,2375,658.0,23-34,M,759.0,1384.0,2021.0,2685
15554,5792,1212.0,45-54,M,801.0,1486.0,2182.0,2972
15555,2921,802.0,23-34,M,688.0,1352.0,2017.0,2748
15556,10516,3044.0,35-44,M,1056.0,1840.0,2593.0,3269
15557,32935,786.0,20-22,M,4614.0,5745.0,6919.0,5163
15559,21935,5266.0,35-44,M,,5248.0,6175.0,3902
15560,4213,874.0,45-54,M,868.0,1552.0,2227.0,2860
15562,8233,2512.0,35-44,M,868.0,1567.0,2286.0,3129
15563,8099,1733.0,45-54,M,1782.0,2534.0,3272.0,3122
15564,8919,2207.0,23-34,M,,4506.0,5206.0,3173
15565,2668,936.0,35-44,M,772.0,1415.0,2053.0,2719
15566,30263,6620.0,35-44,M,1193.0,2306.0,3411.0,4658
15567,3806,182.0,16-19,M,880.0,1585.0,2255.0,2830
15601,2149,447.0,45-54,M,732.0,1372.0,1983.0,2662
15602,1839,373.0,45-54,M,778.0,1402.0,2005.0,2624
15603,461,24.0,16-19,M,567.0,1136.0,1695.0,2346
15605,19297,923.0,45-54,F,3965.0,4856.0,5753.0,3727
15606,11408,2415.0,45-54,M,1828.0,2629.0,3397.0,3317
15607,3044,147.0,16-19,M,3444.0,4110.0,4763.0,2761
15608,25760,1627.0,55+,M,3902.0,4848.0,5801.0,4188
15609,8810,1888.0,45-54,M,2663.0,3422.0,4154.0,3167
15610,12529,3470.0,35-44,M,903.0,1694.0,2481.0,3373
15611,24284,4930.0,23-34,M,4156.0,5133.0,6072.0,4074
15612,14955,3434.0,23-34,M,3982.0,4807.0,5623.0,3494
15613,12539,2626.0,45-54,M,1896.0,2701.0,3490.0,3373
15696,18948,1155.0,55+,M,1181.0,2080.0,2938.0,3706
15697,6896,1454.0,45-54,M,991.0,1716.0,2419.0,3040
15698,1067,218.0,45-54,M,664.0,1261.0,1845.0,2489
15701,28100,5441.0,23-34,M,4178.0,5221.0,6230.0,4403
15702,23611,1495.0,55+,M,,5835.0,6717.0,4022
15703,7449,1574.0,45-54,M,876.0,1624.0,2331.0,3077
15704,29083,6428.0,35-44,M,4506.0,5526.0,6563.0,4508
15705,5323,1747.0,35-44,M,839.0,1514.0,2230.0,2942
15706,29215,1845.0,55+,M,4568.0,5630.0,6657.0,4522
15707,23911,4872.0,23-34,M,1983.0,2937.0,3895.0,4047
15709,9384,2017.0,45-54,M,1741.0,2504.0,3271.0,3198
15710,11192,2661.0,23-34,M,1689.0,2419.0,3234.0,3306
15711,15551,3548.0,23-34,M,3742.0,4544.0,5395.0,3525
15754,11288,2685.0,23-34,M,2820.0,3640.0,4427.0,3311
15755,17824,680.0,16-19,M,4183.0,5058.0,5890.0,3637
15756,15658,3566.0,23-34,M,1004.0,1896.0,2732.0,3531
15800,3496,948.0,23-34,M,3541.0,4180.0,4863.0,2803
15801,13383,3628.0,35-44,M,,4763.0,5547.0,3415
15802,13203,2744.0,45-54,M,,4790.0,5568.0,3407
15803,3695,769.0,45-54,M,754.0,1426.0,2096.0,2821
15804,9975,2415.0,23-34,M,1917.0,2697.0,3455.0,3239
15805,3121,850.0,23-34,M,860.0,1523.0,2152.0,2769
